   9.77384448E-02  0.446804315       6549267.00    
   9.77384448E-02  0.460766941       15088398.0    
   9.77384448E-02  0.474729568             Infinity
   9.77384448E-02  0.488692224             Infinity
   9.77384448E-02  0.502654850       5362543.00    
   9.77384448E-02  0.516617477       11388040.0    
   9.77384448E-02  0.530580103       5357778.00    
   9.77384448E-02  0.544542730             Infinity
   9.77384448E-02  0.558505356       5381581.00    
   9.77384448E-02  0.572467983       2.90642277E+12
   9.77384448E-02  0.586430669             Infinity
   9.77384448E-02  0.600393295       9014854.00    
   9.77384448E-02  0.614355922       6352167.00    
   9.77384448E-02  0.628318548             Infinity
   9.77384448E-02  0.642281175       2.96548959E+16
   9.77384448E-02  0.656243801             Infinity
   9.77384448E-02  0.670206428       5997331.00    
   9.77384448E-02  0.684169114             Infinity
   9.77384448E-02  0.698131740             Infinity
   9.77384448E-02  0.712094367       7715636.00    
   9.77384448E-02  0.726056993             Infinity
   9.77384448E-02  0.740019619       1.67668827E+33
   9.77384448E-02  0.753982246       6442899.00    
   9.77384448E-02  0.767944872       6829679.00    
   9.77384448E-02  0.781907558             Infinity
   9.77384448E-02  0.795870185       7.49536123E+12
   9.77384448E-02  0.809832752       6479305.50    
   9.77384448E-02  0.823795438       6864828.50    
   9.77384448E-02  0.837758064       6126925.50    
   9.77384448E-02  0.851720691             Infinity
   9.77384448E-02  0.865683317       5.58561487E+37
   9.77384448E-02  0.879646003       7.04443843E+11
   9.77384448E-02  0.893608630             Infinity
  0.111701079       1.39626348E-02   6915513.00    
  0.111701079       2.79252697E-02   6690559.50    
  0.111701079       4.18879017E-02   6605348.00    
  0.111701079       5.58505394E-02   14972586.0    
  0.111701079       6.98131695E-02         Infinity
  0.111701079       8.37758034E-02   8.59612590E+34
  0.111701079       9.77384448E-02   2.44807264E+14
  0.111701079      0.111701079             Infinity
  0.111701079      0.125663713             Infinity
  0.111701079      0.139626339             Infinity
  0.111701079      0.153588980             Infinity
  0.111701079      0.167551607       168018432.    
  0.111701079      0.181514248       6.01324513E+36
  0.111701079      0.195476890       6546777.00    
  0.111701079      0.209439516       5446224.00    
  0.111701079      0.223402157       6584512.50    
  0.111701079      0.237364784       5451684.00    
  0.111701079      0.251327425       6654610.00    
  0.111701079      0.265290052             Infinity
  0.111701079      0.279252678       2.31275516E+20
  0.111701079      0.293215334             Infinity
  0.111701079      0.307177961       6686132.00    
  0.111701079      0.321140587             Infinity
  0.111701079      0.335103214             Infinity
  0.111701079      0.349065870       2.73625465E+32
  0.111701079      0.363028497       6815962.00    
  0.111701079      0.376991123             Infinity
  0.111701079      0.390953779       6914726.00    
  0.111701079      0.404916376       3943834.25    
  0.111701079      0.418879032       6890814.50    
  0.111701079      0.432841659       2.87490809E+37
  0.111701079      0.446804315       7.65636307E+36
  0.111701079      0.460766941       15745265.0    
  0.111701079      0.474729568       8.75661312E+09
  0.111701079      0.488692224       13488481.0    
  0.111701079      0.502654850       6246151.50    
  0.111701079      0.516617477             Infinity
  0.111701079      0.530580103       5605361.50    
  0.111701079      0.544542730       10995637.0    
  0.111701079      0.558505356       5825820.00    
  0.111701079      0.572467983       10069872.0    
  0.111701079      0.586430669       1.58748830E+19
  0.111701079      0.600393295       5.27859794E+10
  0.111701079      0.614355922       6343779.50    
  0.111701079      0.628318548       9502523.00    
  0.111701079      0.642281175       6660134.50    
  0.111701079      0.656243801             Infinity
  0.111701079      0.670206428       6594411.00    
  0.111701079      0.684169114       8499336.00    
  0.111701079      0.698131740       6723193.00    
  0.111701079      0.712094367       8303899.00    
  0.111701079      0.726056993       6767186.00    
  0.111701079      0.740019619       8049569.00    
  0.111701079      0.753982246       6920502.50    
  0.111701079      0.767944872       7693697.00    
  0.111701079      0.781907558       2.86495139E+23
  0.111701079      0.795870185       3.24721088E+16
  0.111701079      0.809832752       6586857.00    
  0.111701079      0.823795438       7405992.00    
  0.111701079      0.837758064             Infinity
  0.111701079      0.851720691       6919990.00    
  0.111701079      0.865683317       6352962.00    
  0.111701079      0.879646003             Infinity
  0.111701079      0.893608630       6350368.00    
  0.125663713       1.39626348E-02   6457644.00    
  0.125663713       2.79252697E-02   3.65318963E+10
  0.125663713       4.18879017E-02   5967590.50    
  0.125663713       5.58505394E-02   1.48421690E+16
  0.125663713       6.98131695E-02   5889202.00    
  0.125663713       8.37758034E-02   6050315.00    
  0.125663713       9.77384448E-02   5371321.00    
  0.125663713      0.111701079             Infinity
  0.125663713      0.125663713       5389439.50    
  0.125663713      0.139626339       5788071.00    
  0.125663713      0.153588980       5447053.50    
  0.125663713      0.167551607       5918873.50    
  0.125663713      0.181514248       5352180.50    
  0.125663713      0.195476890       2.44124280E+14
  0.125663713      0.209439516       3.85284707E+19
  0.125663713      0.223402157       6297761.00    
  0.125663713      0.237364784       5222813.00    
  0.125663713      0.251327425       6321806.50    
  0.125663713      0.265290052       9.44889856E+09
  0.125663713      0.279252678       6134012.50    
  0.125663713      0.293215334       4224588.50    
  0.125663713      0.307177961       6690410.00    
  0.125663713      0.321140587             Infinity
  0.125663713      0.335103214       6203513.50    
  0.125663713      0.349065870             Infinity
  0.125663713      0.363028497       8.92798920E+12
  0.125663713      0.376991123       2944860.75    
  0.125663713      0.390953779       5.53975941E+15
  0.125663713      0.404916376             Infinity
  0.125663713      0.418879032       5950775.50    
  0.125663713      0.432841659       6.85250355E+10
  0.125663713      0.446804315       20562432.0    
  0.125663713      0.460766941             Infinity
  0.125663713      0.474729568       10787695.0    
  0.125663713      0.488692224       12614905.0    
  0.125663713      0.502654850             Infinity
  0.125663713      0.516617477       11181330.0    
  0.125663713      0.530580103       5063638.00    
  0.125663713      0.544542730       1.90173921E+11
  0.125663713      0.558505356       1.06631185E+25
  0.125663713      0.572467983             Infinity
  0.125663713      0.586430669       4024971.00    
  0.125663713      0.600393295       4.00471690E+19
  0.125663713      0.614355922       6000198.50    
  0.125663713      0.628318548       8512202.00    
  0.125663713      0.642281175       5925831.00    
  0.125663713      0.656243801       6.23258485E+23
  0.125663713      0.670206428       5764822.00    
  0.125663713      0.684169114             Infinity
  0.125663713      0.698131740       3.88196390E+20
  0.125663713      0.712094367       7441683.00    
  0.125663713      0.726056993       5999676.00    
  0.125663713      0.740019619       7169877.00    
  0.125663713      0.753982246       2.78905673E+20
  0.125663713      0.767944872       6686699.00    
  0.125663713      0.781907558       1.84635266E+34
  0.125663713      0.795870185       9.29221208E+12
  0.125663713      0.809832752             Infinity
  0.125663713      0.823795438       6701530.50    
  0.125663713      0.837758064       5633810.50    
  0.125663713      0.851720691       5784242.50    
  0.125663713      0.865683317       2.04044578E+28
  0.125663713      0.879646003       1.27156321E+26
  0.125663713      0.893608630       3.64214834E+35
  0.139626339       1.39626348E-02   6828681.50    
  0.139626339       2.79252697E-02         Infinity
  0.139626339       4.18879017E-02   6574155.00    
  0.139626339       5.58505394E-02   6682330.00    
  0.139626339       6.98131695E-02         Infinity
  0.139626339       8.37758034E-02         Infinity
  0.139626339       9.77384448E-02   2.02538615E+32
  0.139626339      0.111701079             Infinity
  0.139626339      0.125663713       5788071.00    
  0.139626339      0.139626339       6499666.50    
  0.139626339      0.153588980       9.82117171E+09
  0.139626339      0.167551607       4.33167811E+10
  0.139626339      0.181514248       5808384.50    
  0.139626339      0.195476890       6622608.00    
  0.139626339      0.209439516       5931364.00    
  0.139626339      0.223402157       6821739.50    
  0.139626339      0.237364784             Infinity
  0.139626339      0.251327425       6881681.50    
  0.139626339      0.265290052             Infinity
  0.139626339      0.279252678       6955511.00    
  0.139626339      0.293215334       4889068.50    
  0.139626339      0.307177961             Infinity
  0.139626339      0.321140587       4172926.75    
  0.139626339      0.335103214       6873515.50    
  0.139626339      0.349065870       1.49678668E+24
  0.139626339      0.363028497       6903047.00    
  0.139626339      0.376991123       6.58095377E+24
  0.139626339      0.390953779       2.49602583E+16
  0.139626339      0.404916376       2614303.25    
  0.139626339      0.418879032             Infinity
  0.139626339      0.432841659       2649534.00    
  0.139626339      0.446804315             Infinity
  0.139626339      0.460766941       15754145.0    
  0.139626339      0.474729568       11715318.0    
  0.139626339      0.488692224       13496258.0    
  0.139626339      0.502654850       6221719.00    
